0.000, 875.0000000000000000
0.001, 645.0000000000000000
0.002, 690.0000000000000000
0.003, 979.0000000000000000
0.004, 1098.0000000000000000
0.005, 1237.0000000000000000
0.006, 1358.0000000000000000
0.007, 1442.0000000000000000
0.008, 1492.0000000000000000
0.009, 1408.0000000000000000
0.010, 1399.0000000000000000
0.011, 1685.0000000000000000
0.012, 1604.0000000000000000
0.013, 1311.0000000000000000
0.014, 1219.0000000000000000
0.015, 1049.0000000000000000
0.016, 1009.0000000000000000
0.017, 937.0000000000000000
0.018, 912.0000000000000000
0.019, 865.0000000000000000
0.020, 884.0000000000000000
0.021, 642.0000000000000000
0.022, 823.0000000000000000
0.023, 1067.0000000000000000
0.024, 1120.0000000000000000
0.025, 1340.0000000000000000
0.026, 1380.0000000000000000
0.027, 1470.0000000000000000
0.028, 1482.0000000000000000
0.029, 1382.0000000000000000
0.030, 1564.0000000000000000
0.031, 1659.0000000000000000
0.032, 1448.0000000000000000
0.033, 1255.0000000000000000
0.034, 1213.0000000000000000
0.035, 1102.0000000000000000
0.036, 1071.0000000000000000
0.037, 1025.0000000000000000
0.038, 924.0000000000000000
0.039, 861.0000000000000000
0.040, 550.0000000000000000
0.041, 605.0000000000000000
0.042, 950.0000000000000000
0.043, 1096.0000000000000000
0.044, 1251.0000000000000000
0.045, 1368.0000000000000000
0.046, 1446.0000000000000000
0.047, 1494.0000000000000000
0.048, 1421.0000000000000000
0.049, 1398.0000000000000000
0.050, 1702.0000000000000000
0.051, 1603.0000000000000000
0.052, 1310.0000000000000000
0.053, 1232.0000000000000000
0.054, 1039.0000000000000000
0.055, 1013.0000000000000000
0.056, 928.0000000000000000
0.057, 911.0000000000000000
0.058, 875.0000000000000000
0.059, 875.0000000000000000
0.060, 650.0000000000000000
0.061, 831.0000000000000000
0.062, 1073.0000000000000000
0.063, 1132.0000000000000000
0.064, 1343.0000000000000000
0.065, 1392.0000000000000000
0.066, 1468.0000000000000000
0.067, 1488.0000000000000000
0.068, 1380.0000000000000000
0.069, 1576.0000000000000000
0.070, 1661.0000000000000000
0.071, 1448.0000000000000000
0.072, 1249.0000000000000000
0.073, 1211.0000000000000000
0.074, 1056.0000000000000000
0.075, 998.0000000000000000
0.076, 910.0000000000000000
0.077, 895.0000000000000000
0.078, 947.0000000000000000
0.079, 655.0000000000000000
0.080, 702.0000000000000000
0.081, 995.0000000000000000
0.082, 1106.0000000000000000
0.083, 1270.0000000000000000
0.084, 1365.0000000000000000
0.085, 1454.0000000000000000
0.086, 1503.0000000000000000
0.087, 1418.0000000000000000
0.088, 1403.0000000000000000
0.089, 1702.0000000000000000
0.090, 1593.0000000000000000
0.091, 1314.0000000000000000
0.092, 1227.0000000000000000
0.093, 1096.0000000000000000
0.094, 1058.0000000000000000
0.095, 934.0000000000000000
0.096, 920.0000000000000000
0.097, 878.0000000000000000
0.098, 821.0000000000000000
0.099, 641.0000000000000000
0.100, 840.0000000000000000
0.101, 1078.0000000000000000
0.102, 1136.0000000000000000
0.103, 1354.0000000000000000
0.104, 1383.0000000000000000
0.105, 1470.0000000000000000
0.106, 1498.0000000000000000
0.107, 1387.0000000000000000
0.108, 1590.0000000000000000
0.109, 1658.0000000000000000
0.110, 1445.0000000000000000
0.111, 1254.0000000000000000
0.112, 1214.0000000000000000
0.113, 1064.0000000000000000
0.114, 994.0000000000000000
0.115, 915.0000000000000000
0.116, 896.0000000000000000
0.117, 956.0000000000000000
0.118, 660.0000000000000000
0.119, 702.0000000000000000
0.120, 999.0000000000000000
0.121, 1109.0000000000000000
0.122, 1279.0000000000000000
0.123, 1385.0000000000000000
0.124, 1447.0000000000000000
0.125, 1495.0000000000000000
0.126, 1425.0000000000000000
0.127, 1410.0000000000000000
0.128, 1711.0000000000000000
0.129, 1588.0000000000000000
0.130, 1308.0000000000000000
0.131, 1226.0000000000000000
0.132, 1101.0000000000000000
0.133, 1079.0000000000000000
0.134, 1040.0000000000000000
0.135, 1030.0000000000000000
0.136, 874.0000000000000000
0.137, 754.0000000000000000
0.138, 549.0000000000000000
0.139, 788.0000000000000000
0.140, 1073.0000000000000000
0.141, 1136.0000000000000000
0.142, 1342.0000000000000000
0.143, 1394.0000000000000000
0.144, 1477.0000000000000000
0.145, 1496.0000000000000000
0.146, 1398.0000000000000000
0.147, 1601.0000000000000000
0.148, 1673.0000000000000000
0.149, 1448.0000000000000000
0.150, 1252.0000000000000000
0.151, 1203.0000000000000000
0.152, 1065.0000000000000000
0.153, 992.0000000000000000
0.154, 910.0000000000000000
0.155, 901.0000000000000000
0.156, 945.0000000000000000
0.157, 660.0000000000000000
0.158, 718.0000000000000000
0.159, 1001.0000000000000000
0.160, 1115.0000000000000000
0.161, 1289.0000000000000000
0.162, 1381.0000000000000000
0.163, 1464.0000000000000000
0.164, 1499.0000000000000000
0.165, 1423.0000000000000000
0.166, 1418.0000000000000000
0.167, 1703.0000000000000000
0.168, 1590.0000000000000000
0.169, 1310.0000000000000000
0.170, 1229.0000000000000000
0.171, 1046.0000000000000000
0.172, 1027.0000000000000000
0.173, 939.0000000000000000
0.174, 924.0000000000000000
0.175, 888.0000000000000000
0.176, 841.0000000000000000
0.177, 663.0000000000000000
0.178, 865.0000000000000000
0.179, 1085.0000000000000000
0.180, 1142.0000000000000000
0.181, 1346.0000000000000000
0.182, 1397.0000000000000000
0.183, 1482.0000000000000000
0.184, 1505.0000000000000000
0.185, 1393.0000000000000000
0.186, 1606.0000000000000000
0.187, 1674.0000000000000000
0.188, 1435.0000000000000000
0.189, 1255.0000000000000000
0.190, 1204.0000000000000000
0.191, 1111.0000000000000000
0.192, 1009.0000000000000000
0.193, 913.0000000000000000
0.194, 893.0000000000000000
0.195, 878.0000000000000000
0.196, 645.0000000000000000
0.197, 724.0000000000000000
0.198, 1006.0000000000000000
0.199, 1121.0000000000000000
0.200, 1308.0000000000000000
0.201, 1387.0000000000000000
0.202, 1468.0000000000000000
0.203, 1500.0000000000000000
0.204, 1428.0000000000000000
0.205, 1422.0000000000000000
0.206, 1710.0000000000000000
0.207, 1595.0000000000000000
0.208, 1305.0000000000000000
0.209, 1244.0000000000000000
0.210, 1049.0000000000000000
0.211, 1021.0000000000000000
0.212, 953.0000000000000000
0.213, 924.0000000000000000
0.214, 893.0000000000000000
0.215, 834.0000000000000000
0.216, 664.0000000000000000
0.217, 875.0000000000000000
0.218, 1092.0000000000000000
0.219, 1143.0000000000000000
0.220, 1351.0000000000000000
0.221, 1401.0000000000000000
0.222, 1483.0000000000000000
0.223, 1507.0000000000000000
0.224, 1393.0000000000000000
0.225, 1628.0000000000000000
0.226, 1673.0000000000000000
0.227, 1427.0000000000000000
0.228, 1258.0000000000000000
0.229, 1206.0000000000000000
0.230, 1120.0000000000000000
0.231, 1075.0000000000000000
0.232, 1031.0000000000000000
0.233, 914.0000000000000000
0.234, 868.0000000000000000
0.235, 547.0000000000000000
0.236, 642.0000000000000000
0.237, 989.0000000000000000
0.238, 1117.0000000000000000
0.239, 1313.0000000000000000
0.240, 1403.0000000000000000
0.241, 1470.0000000000000000
0.242, 1500.0000000000000000
0.243, 1432.0000000000000000
0.244, 1430.0000000000000000
0.245, 1715.0000000000000000
0.246, 1586.0000000000000000
0.247, 1303.0000000000000000
0.248, 1236.0000000000000000
0.249, 1050.0000000000000000
0.250, 1032.0000000000000000
0.251, 949.0000000000000000
0.252, 930.0000000000000000
0.253, 896.0000000000000000
0.254, 824.0000000000000000
0.255, 673.0000000000000000
0.256, 871.0000000000000000
0.257, 1091.0000000000000000
0.258, 1146.0000000000000000
0.259, 1349.0000000000000000
0.260, 1401.0000000000000000
0.261, 1482.0000000000000000
0.262, 1507.0000000000000000
0.263, 1398.0000000000000000
0.264, 1637.0000000000000000
0.265, 1678.0000000000000000
0.266, 1427.0000000000000000
0.267, 1264.0000000000000000
0.268, 1199.0000000000000000
0.269, 1073.0000000000000000
0.270, 994.0000000000000000
0.271, 922.0000000000000000
0.272, 903.0000000000000000
0.273, 953.0000000000000000
0.274, 660.0000000000000000
0.275, 738.0000000000000000
0.276, 1017.0000000000000000
0.277, 1129.0000000000000000
0.278, 1321.0000000000000000
0.279, 1391.0000000000000000
0.280, 1478.0000000000000000
0.281, 1499.0000000000000000
0.282, 1435.0000000000000000
0.283, 1433.0000000000000000
0.284, 1709.0000000000000000
0.285, 1594.0000000000000000
0.286, 1311.0000000000000000
0.287, 1234.0000000000000000
0.288, 1109.0000000000000000
0.289, 1067.0000000000000000
0.290, 953.0000000000000000
0.291, 937.0000000000000000
0.292, 894.0000000000000000
0.293, 788.0000000000000000
0.294, 679.0000000000000000
0.295, 879.0000000000000000
0.296, 1098.0000000000000000
0.297, 1147.0000000000000000
0.298, 1349.0000000000000000
0.299, 1409.0000000000000000
0.300, 1487.0000000000000000
0.301, 1514.0000000000000000
0.302, 1399.0000000000000000
0.303, 1639.0000000000000000
0.304, 1682.0000000000000000
0.305, 1422.0000000000000000
0.306, 1264.0000000000000000
0.307, 1201.0000000000000000
0.308, 1073.0000000000000000
0.309, 998.0000000000000000
0.310, 927.0000000000000000
0.311, 905.0000000000000000
0.312, 963.0000000000000000
0.313, 660.0000000000000000
0.314, 743.0000000000000000
0.315, 1034.0000000000000000
0.316, 1139.0000000000000000
0.317, 1332.0000000000000000
0.318, 1407.0000000000000000
0.319, 1489.0000000000000000
0.320, 1501.0000000000000000
0.321, 1444.0000000000000000
0.322, 1440.0000000000000000
0.323, 1717.0000000000000000
0.324, 1589.0000000000000000
0.325, 1310.0000000000000000
0.326, 1241.0000000000000000
0.327, 1106.0000000000000000
0.328, 1107.0000000000000000
0.329, 1060.0000000000000000
0.330, 1044.0000000000000000
0.331, 896.0000000000000000
0.332, 704.0000000000000000
0.333, 595.0000000000000000
0.334, 848.0000000000000000
0.335, 1096.0000000000000000
0.336, 1152.0000000000000000
0.337, 1355.0000000000000000
0.338, 1416.0000000000000000
0.339, 1506.0000000000000000
0.340, 1512.0000000000000000
0.341, 1402.0000000000000000
0.342, 1650.0000000000000000
0.343, 1691.0000000000000000
0.344, 1426.0000000000000000
0.345, 1266.0000000000000000
0.346, 1198.0000000000000000
0.347, 1071.0000000000000000
0.348, 1003.0000000000000000
0.349, 934.0000000000000000
0.350, 906.0000000000000000
0.351, 967.0000000000000000
0.352, 655.0000000000000000
0.353, 747.0000000000000000
0.354, 1038.0000000000000000
0.355, 1142.0000000000000000
0.356, 1346.0000000000000000
0.357, 1404.0000000000000000
0.358, 1485.0000000000000000
0.359, 1512.0000000000000000
0.360, 1436.0000000000000000
0.361, 1444.0000000000000000
0.362, 1719.0000000000000000
0.363, 1586.0000000000000000
0.364, 1306.0000000000000000
0.365, 1245.0000000000000000
0.366, 1076.0000000000000000
0.367, 1041.0000000000000000
0.368, 960.0000000000000000
0.369, 944.0000000000000000
0.370, 908.0000000000000000
0.371, 800.0000000000000000
0.372, 701.0000000000000000
0.373, 896.0000000000000000
0.374, 1111.0000000000000000
0.375, 1163.0000000000000000
0.376, 1359.0000000000000000
0.377, 1420.0000000000000000
0.378, 1506.0000000000000000
0.379, 1508.0000000000000000
0.380, 1415.0000000000000000
0.381, 1670.0000000000000000
0.382, 1701.0000000000000000
0.383, 1424.0000000000000000
0.384, 1275.0000000000000000
0.385, 1214.0000000000000000
0.386, 1129.0000000000000000
0.387, 1012.0000000000000000
0.388, 933.0000000000000000
0.389, 911.0000000000000000
0.390, 883.0000000000000000
0.391, 665.0000000000000000
0.392, 756.0000000000000000
0.393, 1040.0000000000000000
0.394, 1149.0000000000000000
0.395, 1352.0000000000000000
0.396, 1415.0000000000000000
0.397, 1495.0000000000000000
0.398, 1512.0000000000000000
0.399, 1447.0000000000000000
0.400, 1452.0000000000000000
0.401, 1716.0000000000000000
0.402, 1597.0000000000000000
0.403, 1304.0000000000000000
0.404, 1251.0000000000000000
0.405, 1068.0000000000000000
0.406, 1044.0000000000000000
0.407, 967.0000000000000000
0.408, 949.0000000000000000
0.409, 912.0000000000000000
0.410, 802.0000000000000000
0.411, 704.0000000000000000
0.412, 911.0000000000000000
0.413, 1116.0000000000000000
0.414, 1164.0000000000000000
0.415, 1360.0000000000000000
0.416, 1431.0000000000000000
0.417, 1509.0000000000000000
0.418, 1484.0000000000000000
0.419, 1417.0000000000000000
0.420, 1666.0000000000000000
0.421, 1696.0000000000000000
0.422, 1424.0000000000000000
0.423, 1269.0000000000000000
0.424, 1206.0000000000000000
0.425, 1128.0000000000000000
0.426, 1086.0000000000000000
0.427, 1050.0000000000000000
0.428, 922.0000000000000000
0.429, 872.0000000000000000
0.430, 547.0000000000000000
0.431, 689.0000000000000000
0.432, 1028.0000000000000000
0.433, 1146.0000000000000000
0.434, 1365.0000000000000000
0.435, 1414.0000000000000000
0.436, 1502.0000000000000000
0.437, 1513.0000000000000000
0.438, 1451.0000000000000000
0.439, 1467.0000000000000000
0.440, 1733.0000000000000000
0.441, 1583.0000000000000000
0.442, 1313.0000000000000000
0.443, 1252.0000000000000000
0.444, 1079.0000000000000000
0.445, 1055.0000000000000000
0.446, 968.0000000000000000
0.447, 952.0000000000000000
0.448, 932.0000000000000000
0.449, 801.0000000000000000
0.450, 710.0000000000000000
0.451, 921.0000000000000000
0.452, 1118.0000000000000000
0.453, 1175.0000000000000000
0.454, 1369.0000000000000000
0.455, 1429.0000000000000000
0.456, 1513.0000000000000000
0.457, 1480.0000000000000000
0.458, 1413.0000000000000000
0.459, 1694.0000000000000000
0.460, 1697.0000000000000000
0.461, 1418.0000000000000000
0.462, 1285.0000000000000000
0.463, 1180.0000000000000000
0.464, 1088.0000000000000000
0.465, 1001.0000000000000000
0.466, 942.0000000000000000
0.467, 911.0000000000000000
0.468, 971.0000000000000000
0.469, 662.0000000000000000
0.470, 779.0000000000000000
0.471, 1057.0000000000000000
0.472, 1158.0000000000000000
0.473, 1375.0000000000000000
0.474, 1428.0000000000000000
0.475, 1507.0000000000000000
0.476, 1519.0000000000000000
0.477, 1447.0000000000000000
0.478, 1469.0000000000000000
0.479, 1728.0000000000000000
0.480, 1595.0000000000000000
0.481, 1313.0000000000000000
0.482, 1252.0000000000000000
0.483, 1127.0000000000000000
0.484, 1080.0000000000000000
0.485, 966.0000000000000000
0.486, 950.0000000000000000
0.487, 922.0000000000000000
0.488, 757.0000000000000000
0.489, 720.0000000000000000
0.490, 939.0000000000000000
0.491, 1122.0000000000000000
0.492, 1172.0000000000000000
0.493, 1376.0000000000000000
0.494, 1441.0000000000000000
0.495, 1526.0000000000000000
0.496, 1485.0000000000000000
0.497, 1429.0000000000000000
0.498, 1703.0000000000000000
0.499, 1698.0000000000000000
0.500, 1422.0000000000000000
0.501, 1286.0000000000000000
0.502, 1179.0000000000000000
0.503, 1086.0000000000000000
0.504, 1000.0000000000000000
0.505, 943.0000000000000000
0.506, 918.0000000000000000
0.507, 963.0000000000000000
0.508, 678.0000000000000000
0.509, 773.0000000000000000
0.510, 1061.0000000000000000
0.511, 1164.0000000000000000
0.512, 1381.0000000000000000
0.513, 1435.0000000000000000
0.514, 1510.0000000000000000
0.515, 1524.0000000000000000
0.516, 1458.0000000000000000
0.517, 1480.0000000000000000
0.518, 1726.0000000000000000
0.519, 1595.0000000000000000
0.520, 1319.0000000000000000
0.521, 1260.0000000000000000
0.522, 1126.0000000000000000
0.523, 1121.0000000000000000
0.524, 1073.0000000000000000
0.525, 1015.0000000000000000
0.526, 916.0000000000000000
0.527, 680.0000000000000000
0.528, 646.0000000000000000
0.529, 901.0000000000000000
0.530, 1128.0000000000000000
0.531, 1188.0000000000000000
0.532, 1380.0000000000000000
0.533, 1451.0000000000000000
0.534, 1527.0000000000000000
0.535, 1490.0000000000000000
0.536, 1432.0000000000000000
0.537, 1698.0000000000000000
0.538, 1699.0000000000000000
0.539, 1416.0000000000000000
0.540, 1284.0000000000000000
0.541, 1183.0000000000000000
0.542, 1074.0000000000000000
0.543, 1001.0000000000000000
0.544, 1252.0000000000000000
0.545, 1135.0000000000000000
0.546, 1117.0000000000000000
0.547, 1073.0000000000000000
0.548, 1047.0000000000000000
0.549, 918.0000000000000000
0.550, 672.0000000000000000
0.551, 625.0000000000000000
0.552, 909.0000000000000000
0.553, 1126.0000000000000000
0.554, 1178.0000000000000000
0.555, 1376.0000000000000000
0.556, 1443.0000000000000000
0.557, 1527.0000000000000000
0.558, 1475.0000000000000000
0.559, 1423.0000000000000000
0.560, 1702.0000000000000000
0.561, 1695.0000000000000000
0.562, 1406.0000000000000000
0.563, 1278.0000000000000000
0.564, 1164.0000000000000000
0.565, 1078.0000000000000000
0.566, 999.0000000000000000
0.567, 941.0000000000000000
0.568, 912.0000000000000000
0.569, 964.0000000000000000
0.570, 655.0000000000000000
0.571, 785.0000000000000000
0.572, 1065.0000000000000000
0.573, 1163.0000000000000000
0.574, 1381.0000000000000000
0.575, 1420.0000000000000000
0.576, 1502.0000000000000000
0.577, 1518.0000000000000000
0.578, 1445.0000000000000000
0.579, 1466.0000000000000000
0.580, 1728.0000000000000000
0.581, 1568.0000000000000000
0.582, 1300.0000000000000000
0.583, 1255.0000000000000000
0.584, 1079.0000000000000000
0.585, 1048.0000000000000000
0.586, 971.0000000000000000
0.587, 931.0000000000000000
0.588, 957.0000000000000000
0.589, 754.0000000000000000
0.590, 712.0000000000000000
0.591, 954.0000000000000000
0.592, 1116.0000000000000000
0.593, 1178.0000000000000000
0.594, 1377.0000000000000000
0.595, 1434.0000000000000000
0.596, 1521.0000000000000000
0.597, 1458.0000000000000000
0.598, 1419.0000000000000000
0.599, 1691.0000000000000000
0.600, 1676.0000000000000000
0.601, 1398.0000000000000000
0.602, 1265.0000000000000000
0.603, 1185.0000000000000000
0.604, 1092.0000000000000000
0.605, 981.0000000000000000
0.606, 934.0000000000000000
0.607, 893.0000000000000000
0.608, 913.0000000000000000
0.609, 649.0000000000000000
0.610, 785.0000000000000000
0.611, 1054.0000000000000000
0.612, 1148.0000000000000000
0.613, 1373.0000000000000000
0.614, 1414.0000000000000000
0.615, 1496.0000000000000000
0.616, 1507.0000000000000000
0.617, 1430.0000000000000000
0.618, 1474.0000000000000000
0.619, 1720.0000000000000000
0.620, 1551.0000000000000000
0.621, 1297.0000000000000000
0.622, 1237.0000000000000000
0.623, 1079.0000000000000000
0.624, 1043.0000000000000000
